stand,plot,tag,species,status,dbh17
BS42,BS42B,2780,PIRE,C,30.5
BS42,BS42B,2785,PIRE,C,30.8
BS42,BS42B,2745,PIRE,C,31.1
BS42,BS42B,2738,PIRE,C,31.3
BS42,BS42B,2732,PIRE,C,31.4
BS42,BS42B,2789,PIRE,C,31.4
BS42,BS42B,2746,PIRE,C,31.8
BS42,BS42B,2743,PIRE,C,32.1
BS42,BS42B,2797,PIRE,C,32.6
BS42,BS42B,2740,PIRE,C,32.8
BS42,BS42B,2788,PIRE,C,32.8
BS42,BS42B,2787,PIRE,C,33
BS42,BS42B,2786,PIRE,C,33.4
BS42,BS42B,2790,PIRE,C,33.5
BS42,BS42B,2749,PIRE,C,33.9
BS42,BS42B,2720,PIRE,C,34.2
BS42,BS42B,2719,PIRE,C,34.4
BS42,BS42B,2777,PIRE,C,35.1
BS42,BS42B,2776,PIRE,C,35.2
BS42,BS42B,2739,PIRE,C,35.3
BS42,BS42B,2760,PIRE,C,35.6
BS42,BS42B,2734,PIRE,C,36.1
BS42,BS42B,2770,PIRE,C,36.4
BS42,BS42B,2783,PIRE,C,36.5
BS42,BS42B,2772,PIRE,C,36.7
BS42,BS42B,2723,PIRE,C,36.8
BS42,BS42B,2778,PIGL,C,26.4
BS42,BS42B,2791,PIRE,C,37.4
BS42,BS42B,2774,PIRE,C,37.7
BS42,BS42B,2754,PIRE,C,37.9
BS42,BS42B,2721,PIRE,C,38.2
BS42,BS42B,2795,PIRE,C,38.9
BS42,BS42B,2756,PIRE,C,39.2
BS42,BS42B,2764,PIRE,C,39.5
BS42,BS42B,2765,PIRE,C,40.2
BS42,BS42B,2781,PIRE,C,40.3
BS42,BS42B,2759,PIRE,C,40.6
BS42,BS42B,2726,PIRE,C,43.9
BS42,BS42B,2763,PIRE,C,44.3
BS42,BS42B,2725,PIRE,O,8
BS42,BS42B,2784,BEPA,O,8.5
BS42,BS42B,2731,PIRE,O,10.6
BS42,BS42B,2773,ABBA,O,11.5
BS42,BS42C,1120,PIRE,O,13
BS42,BS42C,1086,PIST,O,9.7
BS42,BS42C,1138,PIRE,O,15
BS42,BS42C,1112,PIRE,C,16.5
BS42,BS42C,1159,PIRE,C,20.3
BS42,BS42C,1148,PIRE,C,21
BS42,BS42C,1107,PIRE,C,21.7
BS42,BS42C,1128,PIRE,C,22.8
BS42,BS42C,1137,PIRE,C,23.1
BS42,BS42C,1136,PIRE,C,23.9
BS42,BS42C,1152,PIRE,C,24.1
BS42,BS42C,1124,PIRE,C,24.2
BS42,BS42C,1122,PIRE,C,24.4
BS42,BS42C,1153,PIRE,C,24.9
BS42,BS42C,1093,PIRE,C,25.2
BS42,BS42C,1162,PIRE,C,26.1
BS42,BS42C,1087,PIRE,C,26.4
BS42,BS42C,1088,PIRE,C,26.5
BS42,BS42C,1113,PIRE,C,26.5
BS42,BS42C,1105,PIRE,C,26.7
BS42,BS42C,1155,PIRE,C,27.3
BS42,BS42C,1101,PIRE,C,27.7
BS42,BS42C,1094,PIRE,C,28.2
BS42,BS42C,1127,PIRE,C,28.5
BS42,BS42C,1157,PIRE,C,28.5
BS42,BS42C,1114,PIRE,C,29
BS42,BS42C,1145,PIRE,C,29.2
BS42,BS42C,1161,PIRE,C,29.5
BS42,BS42C,1121,PIRE,C,29.9
BS42,BS42C,1158,PIRE,C,29.9
BS42,BS42C,1109,PIRE,C,30.2
BS42,BS42C,1095,PIRE,C,30.5
BS42,BS42C,1097,PIRE,C,30.8
BS42,BS42C,1130,PIRE,C,30.8
BS42,BS42C,1151,PIRE,C,30.8
BS42,BS42C,1108,PIRE,C,30.9
BS42,BS42C,1123,PIRE,C,30.9
BS42,BS42C,1133,PIRE,C,31.1
BS42,BS42C,1098,PIRE,C,31.6
BS42,BS42C,1092,PIRE,C,31.7
BS42,BS42C,1096,PIRE,C,32.5
BS42,BS42C,1100,PIRE,C,33.1
BS42,BS42C,1091,PIRE,C,33.4
BS42,BS42C,1126,PIRE,C,33.7
BS42,BS42C,1099,PIRE,C,34.4
BS42,BS42C,1156,PIRE,C,34.4
BS42,BS42C,1149,BEPA,O,17.1
BS42,BS42C,1103,PIRE,C,34.7
BS42,BS42C,1090,PIRE,C,34.8
BS42,BS42C,1146,PIRE,C,35.2
BS42,BS42C,1089,PIRE,C,35.4
BS42,BS42C,1131,PIRE,C,35.4
BS42,BS42C,1115,PIRE,C,35.9
BS42,BS42C,1117,PIRE,C,36.7
BS42,BS42C,1118,PIRE,C,37
BS42,BS42C,1160,PIRE,C,37.2
BS42,BS42C,1106,PIRE,C,37.5
BS42,BS42C,1143,PIRE,C,37.7
BS42,BS42C,1119,PIRE,C,38
BS42,BS42C,1132,PIRE,C,38
BS42,BS42C,1135,PIRE,C,39.2
BS42,BS42C,1129,PIRE,C,39.6
BS42,BS42C,1150,PIRE,C,40.4
BS42,BS42C,1116,PIRE,C,40.5
BS42,BS42C,1110,PIRE,C,40.6
BS42,BS42C,1125,PIRE,C,41.1
BS42,BS42C,1140,PIRE,C,41.2
BS42,BS42C,1104,PIRE,C,42.3
BS42,BS42C,1111,PIRE,C,44.5
BS42,BS42C,1085,PIRE,C,47.3
BS42,BS42C,1147,PIRE,C,55.5
CP,CP1,1488,FAGR,O,13.8
CP,CP1,1484,FAGR,O,14.8
CP,CP1,1001,FAGR,O,15.4
CP,CP1,1006,FAGR,O,17.1
CP,CP1,1485,ACSA,O,7.8
CP,CP1,1010,FAGR,O,21.2
CP,CP1,1011,FAGR,O,22.1
CP,CP1,1009,TSCA,O,22.6
CP,CP1,1489,BEAL,C,24.9
CP,CP1,1500,ACSA,O,20.5
CP,CP1,1494,ACSA,O,21.4
CP,CP1,1492,TSCA,O,32.6
CP,CP1,1015,FAGR,C,32.9
CP,CP1,1014,FAGR,C,34.5
CP,CP1,1477,FAGR,C,39.6
CP,CP1,1013,ACSA,C,35
CP,CP1,1008,FAGR,C,40.3
CP,CP1,1482,FAGR,C,49
CP,CP1,1007,ACRU,C,46
CP,CP1,1002,ACRU,C,48.4
CP,CP1,1486,TSCA,C,69.6
CP,CP1,1491,TSCA,C,74.9
CP,CP1,1493,TSCA,C,93.4
CP,CP1,1490,TSCA,D,99.7
CP,CP1,1012,ACRU,C,59.3
CP,CP1,1003,ACRU,C,60
CP,CP1,1496,ACRU,C,67.7
CP,CP1,1479,ACRU,C,70.6
CP,CP1,1499,QURU,C,53.9
CP,CP1,1478,QURU,C,64.3
CP,CP1,1005,QURU,D,79.8
CP,CP1,1483,FAGR,O,7.7
CP,CP1,1481,FAGR,O,8.4
CP,CP1,1480,FAGR,O,12.3
CP,CP2,1456,TSCA,O,12.7
CP,CP2,1898,TSCA,O,13.8
CP,CP2,1464,TSCA,O,15.7
CP,CP2,1460,FAGR,O,20
CP,CP2,1462,TSCA,O,24.2
CP,CP2,1463,FAGR,C,31.5
CP,CP2,1469,TSCA,O,36.1
CP,CP2,1468,FAGR,C,36.5
CP,CP2,1453,FAGR,C,38.4
CP,CP2,1466,FAGR,C,40.8
CP,CP2,1451,FAGR,C,46.9
CP,CP2,1476,ACSA,C,40
CP,CP2,1461,ACSA,C,40.2
CP,CP2,1896,TSCA,C,65.2
CP,CP2,1470,FAGR,C,66.4
CP,CP2,1475,TSCA,C,69.6
CP,CP2,1891,TSCA,C,69.6
CP,CP2,1467,ACSA,C,51.6
CP,CP2,1900,TSCA,D,89.9
CP,CP2,1473,QURU,C,48.2
CP,CP2,1899,ACSA,C,76.5
CP,CP2,1474,QURU,C,78.6
CP,CP2,1457,FAGR,O,9.2
CP,CP2,1454,FAGR,O,9.5
CP,CP2,1452,FAGR,O,9.6
CP,CP2,1458,TSCA,O,10.8
CP,CP2,1888,TSCA,O,10.9
CP,CP2,1889,TSCA,O,11
CP,CP2,1893,TSCA,O,12.4
CP,CP3,1447,FAGR,O,13.1
CP,CP3,1444,FAGR,O,13.4
CP,CP3,1431,FAGR,O,13.7
CP,CP3,1436,FAGR,O,14.9
CP,CP3,1883,FAGR,O,16
CP,CP3,1423,FAGR,O,16.5
CP,CP3,1873,BEAL,O,17.6
CP,CP3,1872,TSCA,O,19.7
CP,CP3,1882,ACSA,O,11.5
CP,CP3,1874,ACSA,O,13.2
CP,CP3,1449,FAGR,O,21.9
CP,CP3,1434,ACSA,O,14.5
CP,CP3,1435,ACSA,O,17.9
CP,CP3,1438,FAGR,O,24.6
CP,CP3,1870,ACSA,O,19.4
CP,CP3,1879,FAGR,C,25
CP,CP3,1420,FAGR,O,25.8
CP,CP3,1442,FAGR,O,26.1
CP,CP3,1869,ACSA,O,21.3
CP,CP3,1871,ACSA,O,22.4
CP,CP3,1419,ACSA,O,23.2
CP,CP3,1424,FAGR,C,28.7
CP,CP3,1437,FAGR,C,28.7
CP,CP3,1425,BEAL,C,29.7
CP,CP3,1433,FAGR,C,29.9
CP,CP3,1448,ACSA,O,29.7
CP,CP3,1887,ACSA,C,34.7
CP,CP3,1886,FAGR,C,42.8
CP,CP3,1875,ACSA,C,38.2
CP,CP3,1450,ACSA,C,38.8
CP,CP3,1877,ACSA,C,39.5
CP,CP3,1884,ACSA,C,39.9
CP,CP3,1428,ACRU,C,42
CP,CP3,1422,TSCA,C,54.1
CP,CP3,1885,FAGR,C,56
CP,CP3,1432,ACSA,C,52.2
CP,CP3,1880,QURU,C,46.9
CP,CP3,1439,QURU,C,55.9
CP,CP3,1868,QURU,C,57.6
CP,CP3,1421,QURU,C,59.9
CP,CP3,1443,QURU,C,63.9
CP,CP3,1440,QURU,C,64.2
CP,CP3,1445,QURU,D,76
CP,CP3,1429,TSCA,O,7.7
CP,CP3,1446,FAGR,O,8.7
CP,CP3,1881,FAGR,O,9.8
DNR,DNR1,2365,PIST,O,10.2
DNR,DNR1,2440,POGR,O,7.5
DNR,DNR1,2351,PIST,C,15.1
DNR,DNR1,2376,PIST,O,15.3
DNR,DNR1,2372,BEPA,C,8
DNR,DNR1,2343,POGR,C,8
DNR,DNR1,2352,POGR,O,8
DNR,DNR1,2389,POGR,C,8
DNR,DNR1,NEW_DNR1_2,POGR,C,8
DNR,DNR1,2339,POGR,C,8.2
DNR,DNR1,2482,BEPA,C,8.4
DNR,DNR1,2363,POGR,C,8.4
DNR,DNR1,2342,POGR,C,8.5
DNR,DNR1,2384,BEPA,C,8.6
DNR,DNR1,2470,BEPA,C,8.6
DNR,DNR1,2370,POGR,C,8.6
DNR,DNR1,2369,POGR,C,8.7
DNR,DNR1,2428,POGR,O,8.7
DNR,DNR1,2478,POGR,C,8.7
DNR,DNR1,2375,BEPA,C,8.8
DNR,DNR1,2444,POGR,C,8.8
DNR,DNR1,2344,POGR,C,8.9
DNR,DNR1,2359,POGR,C,8.9
DNR,DNR1,2361,POGR,C,8.9
DNR,DNR1,2395,POGR,C,8.9
DNR,DNR1,2431,POGR,C,8.9
DNR,DNR1,2392,POGR,C,9
DNR,DNR1,2430,POGR,C,9
DNR,DNR1,2476,POGR,C,9
DNR,DNR1,2492,BEPA,C,9.1
DNR,DNR1,2340,POGR,C,9.1
DNR,DNR1,2374,BEPA,C,9.2
DNR,DNR1,2456,POGR,C,9.2
DNR,DNR1,2360,POGR,C,9.3
DNR,DNR1,2390,POGR,C,9.3
DNR,DNR1,2399,POGR,C,9.3
DNR,DNR1,2480,POGR,D,9.3
DNR,DNR1,2467,POGR,C,9.4
DNR,DNR1,2353,ACRU,C,8
DNR,DNR1,2479,BEPA,C,9.5
DNR,DNR1,2385,ACRU,C,8.1
DNR,DNR1,2366,ACRU,C,8.2
DNR,DNR1,2356,ACRU,C,8.4
DNR,DNR1,2367,POGR,C,9.6
DNR,DNR1,2472,POGR,C,9.6
DNR,DNR1,2453,POGR,,9.6
DNR,DNR1,2468,ACRU,C,8.5
DNR,DNR1,2386,POGR,C,9.7
DNR,DNR1,2432,POGR,C,9.7
DNR,DNR1,2448,POGR,D,9.7
DNR,DNR1,2394,ACRU,C,8.8
DNR,DNR1,2462,ACRU,C,8.9
DNR,DNR1,2473,ACRU,O,9
DNR,DNR1,2341,POGR,C,9.8
DNR,DNR1,2398,POGR,C,9.8
DNR,DNR1,2438,POGR,C,9.8
DNR,DNR1,2373,BEPA,C,9.9
DNR,DNR1,2382,POGR,C,9.9
DNR,DNR1,2441,POGR,C,9.9
DNR,DNR1,2355,ACRU,C,9.6
DNR,DNR1,2364,POGR,C,10
DNR,DNR1,2400,POGR,D,10
DNR,DNR1,2446,POGR,C,10
DNR,DNR1,2460,POGR,C,10
DNR,DNR1,2486,POGR,C,10
DNR,DNR1,2436,POGR,C,10.1
DNR,DNR1,2452,POGR,D,10.1
DNR,DNR1,2350,ACRU,C,10.2
DNR,DNR1,2485,ACRU,C,10.3
DNR,DNR1,2465,ACRU,C,10.4
DNR,DNR1,2346,POGR,C,10.2
DNR,DNR1,2349,POGR,D,10.2
DNR,DNR1,2493,POGR,C,10.2
DNR,DNR1,2387,POGR,C,10.4
DNR,DNR1,2449,POGR,C,10.4
DNR,DNR1,2397,POGR,C,10.6
DNR,DNR1,2434,POGR,C,10.7
DNR,DNR1,2357,POGR,C,10.8
DNR,DNR1,2429,POGR,D,10.8
DNR,DNR1,2451,POGR,C,10.8
DNR,DNR1,2461,POGR,C,10.8
DNR,DNR1,2354,POGR,C,10.9
DNR,DNR1,2388,POGR,C,10.9
DNR,DNR1,2475,POGR,C,10.9
DNR,DNR1,2442,POGR,C,11
DNR,DNR1,2362,POGR,D,11.1
DNR,DNR1,2481,POGR,C,11.1
DNR,DNR1,2348,POGR,C,11.2
DNR,DNR1,2435,POGR,C,11.2
DNR,DNR1,2445,POGR,C,11.5
DNR,DNR1,2494,POGR,D,11.6
DNR,DNR1,2474,POGR,C,11.7
DNR,DNR1,2464,POGR,D,11.9
DNR,DNR1,2345,POGR,C,12.1
DNR,DNR1,2358,ACRU,D,17.1
DNR,DNR1,2433,POGR,D,12.4
DNR,DNR1,2437,POGR,C,12.6
DNR,DNR1,2447,POGR,C,12.6
DNR,DNR1,2450,POGR,D,12.9
DNR,DNR1,2487,POGR,C,12.9
DNR,DNR1,2488,POGR,D,12.9
DNR,DNR1,2368,POGR,D,13.1
DNR,DNR1,2477,POGR,C,13.1
DNR,DNR1,2347,POGR,D,13.7
DNR,DNR1,2455,POGR,D,13.9
DNR,DNR1,NEW_DNR1_1,QURU,C,8
DNR,DNR1,2459,QURU,O,8.2
DNR,DNR1,2381,QURU,O,8.6
DNR,DNR1,2463,QURU,C,8.6
DNR,DNR1,2439,POGR,D,14.5
DNR,DNR1,2490,QURU,C,9.3
DNR,DNR1,2458,QURU,C,9.5
DNR,DNR1,2457,QURU,C,10.1
DNR,DNR1,2424,QURU,O,11.4
DNR,DNR1,2495,QURU,C,11.8
DNR,DNR1,2496,QURU,C,12.8
DNR,DNR1,2426,QURU,C,13.3
DNR,DNR1,2379,QURU,C,13.7
DNR,DNR1,2423,QURU,C,14.1
DNR,DNR1,2498,QURU,C,14.2
DNR,DNR1,2469,QURU,C,14.3
DNR,DNR1,2466,QURU,C,14.7
DNR,DNR1,2454,QURU,C,15
DNR,DNR1,2483,QURU,C,15.6
DNR,DNR1,2489,QURU,C,15.6
DNR,DNR1,2497,QURU,C,15.6
DNR,DNR1,2393,QURU,C,15.7
DNR,DNR1,2491,QURU,C,15.9
DNR,DNR1,2500,QURU,C,16.6
DNR,DNR1,2499,QURU,D,16.7
DNR,DNR1,2420,QURU,C,17
DNR,DNR1,2422,QURU,C,17.1
DNR,DNR1,2371,QURU,C,18.2
DNR,DNR1,2471,QURU,C,18.3
DNR,DNR1,2425,QURU,C,19.8
DNR,DNR1,2421,QURU,C,20
DNR,DNR1,2380,QURU,C,20.8
DNR,DNR1,2396,QURU,C,23.4
DNR,DNR1,2427,PIST,D,32.9
DNR,DNR2,2096,PIRE,O,8.5
DNR,DNR2,2143,POGR,C,7.8
DNR,DNR2,2134,POGR,C,7.9
DNR,DNR2,NEW_DNR2_1,POGR,O,8
DNR,DNR2,2182,POGR,C,8.1
DNR,DNR2,NEW_DNR2_4,POGR,C,8.2
DNR,DNR2,978,POGR,C,8.3
DNR,DNR2,2042,POGR,C,8.3
DNR,DNR2,2122,POGR,C,8.3
DNR,DNR2,2128,POGR,C,8.3
DNR,DNR2,2089,POGR,C,8.4
DNR,DNR2,2144,POGR,C,8.4
DNR,DNR2,2194,POGR,C,8.4
DNR,DNR2,2175,POGR,C,8.5
DNR,DNR2,2092,POGR,C,8.6
DNR,DNR2,2156,POGR,O,8.6
DNR,DNR2,2142,POGR,C,8.8
DNR,DNR2,2099,POGR,C,8.9
DNR,DNR2,2125,POGR,C,8.9
DNR,DNR2,2165,POGR,O,8.9
DNR,DNR2,2183,POGR,C,8.9
DNR,DNR2,2071,POGR,O,9
DNR,DNR2,2103,POGR,C,9
DNR,DNR2,2056,BEPA,C,9.1
DNR,DNR2,2032,POGR,O,9.2
DNR,DNR2,2157,POGR,C,9.2
DNR,DNR2,2522,POGR,C,9.2
DNR,DNR2,2080,BEPA,C,9.3
DNR,DNR2,2191,BEPA,C,9.3
DNR,DNR2,2129,POGR,C,9.3
DNR,DNR2,2087,POGR,C,9.4
DNR,DNR2,2100,POGR,C,9.4
DNR,DNR2,2180,POGR,C,9.4
DNR,DNR2,2007,POGR,C,9.5
DNR,DNR2,2049,POGR,C,9.5
DNR,DNR2,2118,POGR,C,9.5
DNR,DNR2,2133,POGR,O,9.5
DNR,DNR2,2145,POGR,C,9.5
DNR,DNR2,2171,POGR,D,9.5
DNR,DNR2,NEW_DNR2_3,ACRU,C,8.1
DNR,DNR2,977,ACRU,C,8.2
DNR,DNR2,2139,ACRU,C,8.4
DNR,DNR2,2063,POGR,C,9.6
DNR,DNR2,2167,POGR,C,9.6
DNR,DNR2,979,ACRU,O,8.6
DNR,DNR2,2044,ACRU,C,8.7
DNR,DNR2,2057,ACRU,O,8.7
DNR,DNR2,2041,POGR,C,9.7
DNR,DNR2,2149,POGR,C,9.7
DNR,DNR2,2177,POGR,C,9.7
DNR,DNR2,2115,ACRU,C,8.9
DNR,DNR2,2077,ACRU,C,9.1
DNR,DNR2,2158,ACRU,O,9.1
DNR,DNR2,2163,POGR,C,9.8
DNR,DNR2,2197,POGR,C,9.8
DNR,DNR2,2113,ACRU,C,9.3
DNR,DNR2,2168,ACRU,C,9.3
DNR,DNR2,2075,POGR,C,9.9
DNR,DNR2,2147,POGR,C,9.9
DNR,DNR2,2170,POGR,D,9.9
DNR,DNR2,2097,PIST,O,17.6
DNR,DNR2,2081,BEPA,C,10
DNR,DNR2,2050,POGR,C,10
DNR,DNR2,2102,POGR,C,10
DNR,DNR2,2105,POGR,C,10
DNR,DNR2,2140,POGR,C,10
DNR,DNR2,2198,POGR,C,10
DNR,DNR2,2043,ACRU,C,9.8
DNR,DNR2,2172,ACRU,C,9.9
DNR,DNR2,2119,ACRU,C,10.1
DNR,DNR2,2187,BEPA,C,10.1
DNR,DNR2,2021,POGR,C,10.1
DNR,DNR2,2062,POGR,C,10.1
DNR,DNR2,2136,POGR,C,10.1
DNR,DNR2,2196,POGR,C,10.1
DNR,DNR2,916,POGR,C,10.2
DNR,DNR2,2053,POGR,C,10.2
DNR,DNR2,2083,POGR,C,10.2
DNR,DNR2,2127,POGR,C,10.2
DNR,DNR2,2131,POGR,C,10.2
DNR,DNR2,2174,ACRU,C,10.7
DNR,DNR2,2095,BEPA,C,10.3
DNR,DNR2,2082,POGR,C,10.3
DNR,DNR2,2179,POGR,D,10.3
DNR,DNR2,2160,ACRU,C,11
DNR,DNR2,2161,ACRU,C,11
DNR,DNR2,2181,POGR,C,10.4
DNR,DNR2,2188,BEPA,C,10.5
DNR,DNR2,2076,POGR,C,10.5
DNR,DNR2,2086,POGR,C,10.5
DNR,DNR2,2067,BEPA,C,10.6
DNR,DNR2,2094,BEPA,C,10.6
DNR,DNR2,2148,POGR,C,10.6
DNR,DNR2,2068,POGR,C,10.7
DNR,DNR2,2098,POGR,C,10.7
DNR,DNR2,2116,POGR,C,10.7
DNR,DNR2,2155,POGR,D,10.7
DNR,DNR2,2164,ACRU,C,12.2
DNR,DNR2,2184,BEPA,C,10.9
DNR,DNR2,2109,POGR,C,10.9
DNR,DNR2,2153,POGR,C,10.9
DNR,DNR2,2166,ACRU,C,13
DNR,DNR2,2162,ACRU,C,13.1
DNR,DNR2,2065,BEPA,C,11
DNR,DNR2,2138,POGR,C,11
DNR,DNR2,2091,POGR,C,11.1
DNR,DNR2,2039,POGR,C,11.3
DNR,DNR2,2064,POGR,D,11.3
DNR,DNR2,2111,POGR,C,11.3
DNR,DNR2,2079,POGR,C,11.4
DNR,DNR2,2151,POGR,C,11.4
DNR,DNR2,2104,POGR,C,11.5
DNR,DNR2,2185,BEPA,C,11.6
DNR,DNR2,2190,BEPA,C,11.6
DNR,DNR2,2078,POGR,D,11.7
DNR,DNR2,2108,POGR,C,11.7
DNR,DNR2,2117,POGR,C,11.7
DNR,DNR2,2173,POGR,C,11.7
DNR,DNR2,NEW_DNR2_2,POGR,,11.8
DNR,DNR2,2084,POGR,C,11.9
DNR,DNR2,2055,BEPA,D,12
DNR,DNR2,2052,POGR,C,12
DNR,DNR2,2152,POGR,C,12
DNR,DNR2,2176,POGR,D,12.1
DNR,DNR2,2045,POGR,C,12.3
DNR,DNR2,2072,POGR,D,12.4
DNR,DNR2,2004,POGR,C,12.5
DNR,DNR2,2088,POGR,C,12.5
DNR,DNR2,2022,POGR,C,12.7
DNR,DNR2,2114,POGR,C,12.7
DNR,DNR2,2054,BEPA,D,12.8
DNR,DNR2,2137,POGR,C,12.9
DNR,DNR2,2193,POGR,D,12.9
DNR,DNR2,2189,BEPA,C,13
DNR,DNR2,2093,POGR,C,13.3
DNR,DNR2,2121,POGR,C,13.3
DNR,DNR2,2074,POGR,D,13.4
DNR,DNR2,2146,POGR,D,13.6
DNR,DNR2,2112,POGR,C,13.8
DNR,DNR2,2061,POGR,D,13.9
DNR,DNR2,2073,POGR,D,13.9
DNR,DNR2,2154,POGR,D,14
DNR,DNR2,2159,POGR,C,14
DNR,DNR2,2186,BEPA,C,14.1
DNR,DNR2,2141,POGR,C,14.1
DNR,DNR2,2036,QURU,C,8.2
DNR,DNR2,2200,QURU,O,8.8
DNR,DNR2,2060,POGR,D,14.5
DNR,DNR2,2132,QURU,C,9
DNR,DNR2,2058,QURU,C,9.2
DNR,DNR2,2124,QURU,C,9.3
DNR,DNR2,2059,QURU,C,10.6
DNR,DNR2,2169,POGR,D,15.1
DNR,DNR2,2120,POGR,C,15.4
DNR,DNR2,2070,POGR,C,15.5
DNR,DNR2,2126,POGR,C,15.5
DNR,DNR2,2019,POGR,C,15.6
DNR,DNR2,2085,POGR,D,15.8
DNR,DNR2,2003,QURU,D,13.2
DNR,DNR2,2199,QURU,D,13.7
DNR,DNR2,2034,QURU,C,14
DNR,DNR2,2033,QURU,C,14.8
DNR,DNR2,2069,POGR,D,16.3
DNR,DNR2,2002,QURU,C,15.2
DNR,DNR2,2106,QURU,C,16.5
DNR,DNR2,2037,QURU,C,17.2
DNR,DNR2,2038,QURU,C,17.8
DNR,DNR2,2107,QURU,C,18
DNR,DNR2,2001,POGR,D,17.5
DNR,DNR2,2110,QURU,C,19.8
DNR,DNR2,2123,QURU,C,23
DNR,DNR3,2408,PIST,O,11
DNR,DNR3,2322,PIST,O,13.2
DNR,DNR3,2377,POGR,C,7.8
DNR,DNR3,2237,PIST,O,15.3
DNR,DNR3,2298,POGR,C,8
DNR,DNR3,3149,POGR,C,8.2
DNR,DNR3,NEW_DNR3_6,POGR,C,8.2
DNR,DNR3,2275,POGR,C,8.3
DNR,DNR3,2419,POGR,C,8.4
DNR,DNR3,3151,POGR,C,8.4
DNR,DNR3,NEW_DNR3_3,POGR,C,8.4
DNR,DNR3,2212,POGR,O,8.5
DNR,DNR3,2238,POGR,O,8.5
DNR,DNR3,2240,POGR,C,8.5
DNR,DNR3,2335,POGR,C,8.5
DNR,DNR3,NEW_DNR3_1,POGR,C,8.5
DNR,DNR3,2325,POGR,C,8.6
DNR,DNR3,2229,PIST,C,16.2
DNR,DNR3,2278,POGR,C,8.8
DNR,DNR3,2310,POGR,C,8.8
DNR,DNR3,2249,POGR,C,8.9
DNR,DNR3,2268,POGR,C,8.9
DNR,DNR3,2333,POGR,C,8.9
DNR,DNR3,NEW_DNR3_8,POGR,C,8.9
DNR,DNR3,2290,POGR,C,9
DNR,DNR3,2305,POGR,C,9
DNR,DNR3,NEW_DNR3_7,POGR,C,9
DNR,DNR3,2235,POGR,C,9.1
DNR,DNR3,2308,POGR,C,9.1
DNR,DNR3,2401,BEPA,C,9.2
DNR,DNR3,2215,POGR,C,9.2
DNR,DNR3,2331,POGR,C,9.2
DNR,DNR3,2338,POGR,C,9.2
DNR,DNR3,2247,POGR,C,9.4
DNR,DNR3,2251,ACRU,C,8
DNR,DNR3,2225,POGR,C,9.5
DNR,DNR3,2259,POGR,C,9.5
DNR,DNR3,2295,POGR,C,9.5
DNR,DNR3,2312,POGR,C,9.5
DNR,DNR3,2336,POGR,D,9.5
DNR,DNR3,2303,ACRU,C,8.3
DNR,DNR3,2410,ACRU,C,8.4
DNR,DNR3,2413,ACRU,C,8.4
DNR,DNR3,2323,POGR,C,9.6
DNR,DNR3,2337,POGR,C,9.6
DNR,DNR3,2248,ACRU,C,8.5
DNR,DNR3,NEW_DNR3_2,ACRU,I,8.5
DNR,DNR3,2283,ACRU,C,8.6
DNR,DNR3,2418,BEPA,C,9.7
DNR,DNR3,2252,ACRU,C,8.8
DNR,DNR3,2258,ACRU,C,8.9
DNR,DNR3,2277,POGR,C,9.8
DNR,DNR3,2326,POGR,C,9.8
DNR,DNR3,2253,ACRU,C,9.3
DNR,DNR3,2230,POGR,C,10
DNR,DNR3,2236,POGR,C,10
DNR,DNR3,2287,POGR,C,10
DNR,DNR3,2226,ACRU,C,9.9
DNR,DNR3,2227,ACRU,C,10
DNR,DNR3,2416,ACRU,C,10.3
DNR,DNR3,2261,POGR,C,10.2
DNR,DNR3,2334,POGR,C,10.2
DNR,DNR3,2402,POGR,C,10.2
DNR,DNR3,2409,POGR,C,10.2
DNR,DNR3,2254,ACRU,C,10.6
DNR,DNR3,2315,ACRU,C,10.6
DNR,DNR3,2257,ACRU,C,10.7
DNR,DNR3,2284,ACRU,C,10.8
DNR,DNR3,2327,ACRU,C,10.8
DNR,DNR3,2220,BEPA,C,10.3
DNR,DNR3,2270,POGR,C,10.3
DNR,DNR3,2271,PIST,C,18
DNR,DNR3,3150,ACRU,C,11.1
DNR,DNR3,2233,POGR,C,10.4
DNR,DNR3,2244,POGR,C,10.4
DNR,DNR3,2262,POGR,C,10.5
DNR,DNR3,2296,POGR,C,10.5
DNR,DNR3,2313,POGR,C,10.5
DNR,DNR3,2228,ACRU,C,11.9
DNR,DNR3,2311,PIST,O,18.4
DNR,DNR3,2260,POGR,D,10.7
DNR,DNR3,2316,ACRU,C,12.5
DNR,DNR3,2243,POGR,C,10.8
DNR,DNR3,2306,POGR,C,10.8
DNR,DNR3,2314,ACRU,C,12.7
DNR,DNR3,2241,ACRU,C,12.8
DNR,DNR3,2250,POGR,D,10.9
DNR,DNR3,2266,POGR,D,10.9
DNR,DNR3,2318,POGR,C,10.9
DNR,DNR3,2218,POGR,C,11
DNR,DNR3,2285,POGR,C,11
DNR,DNR3,2223,BEPA,C,11.1
DNR,DNR3,2414,POGR,C,11.1
DNR,DNR3,2232,POGR,C,11.2
DNR,DNR3,2224,POGR,C,11.3
DNR,DNR3,2407,BEPA,C,11.4
DNR,DNR3,2231,POGR,C,11.5
DNR,DNR3,2280,POGR,D,11.5
DNR,DNR3,2214,POGR,D,11.7
DNR,DNR3,2246,POGR,C,11.7
DNR,DNR3,2329,POGR,C,11.8
